bench,ORDER,n,t
create,2,6678,0.0001917675
create,2,6679,0.00019569562500000004
create,2,6680,0.00019553062500000002
create,2,6681,0.00020021112499999999
create,2,6682,0.000190509625
create,2,6683,0.00019660775000000002
create,2,6684,0.00019552475
create,2,6685,0.00019450262499999998
create,2,6686,0.000190279125
create,2,6687,0.00019644274999999997
create,2,6688,0.00019372337500000005
create,2,6689,0.000194283875
create,2,6690,0.000192058875
create,2,6691,0.0001908285
create,2,6692,0.00019511875000000002
create,2,6693,0.000197332625
create,2,6694,0.000195360375
create,2,6695,0.0001934595
create,2,6696,0.00018978475000000004
create,2,6697,0.00018766975000000002
create,2,6698,0.00019110875
create,2,6699,0.00019281712499999998
create,2,6700,0.00020041937499999999
create,2,6701,0.00019427274999999998
create,2,6702,0.00019535512499999996
create,2,6703,0.00019072375
create,2,6704,0.00019129537500000004
create,2,6705,0.00018914175000000002
create,2,6706,0.00019019137499999997
create,2,6707,0.00019069100000000002
create,2,6708,0.00019318512500000003
create,2,6709,0.00019233325
create,2,6710,0.000189361125
create,2,6711,0.00019600275
create,2,6712,0.00019122925
create,2,6713,0.000194663
create,2,6714,0.00019586000000000004
create,2,6715,0.00018931200000000002
create,2,6716,0.00019433299999999998
create,2,6717,0.00019000999999999998
create,2,6718,0.0001898555
create,2,6719,0.00019388775
create,2,6720,0.00018555474999999998
create,2,6721,0.00019102625
create,2,6722,0.00019381699999999996
create,2,6723,0.00019609112500000003
create,2,6724,0.00019732149999999998
create,2,6725,0.000192124375
create,2,6726,0.00019295399999999998
create,2,6727,0.00019349812500000003
create,2,6728,0.000196135
create,2,6729,0.00019559675000000001
create,2,6730,0.00019083437500000002
create,2,6731,0.00019449800000000003
create,2,6732,0.000193168125
create,2,6733,0.00019657962500000005
create,2,6734,0.00019380062499999996
create,2,6735,0.000193295125
create,2,6736,0.00019277325
create,2,6737,0.00019423412499999999
create,2,6738,0.00018835074999999998
create,2,6739,0.00019301487499999998
create,2,6740,0.00018810912499999996
create,2,6741,0.00019035575
create,2,6742,0.00019334425
create,2,6743,0.00019071324999999997
create,2,6744,0.000190372125
create,2,6745,0.00019622799999999998
create,2,6746,0.00019074075
create,2,6747,0.00019430549999999996
create,2,6748,0.0001884935
create,2,6749,0.000190872375
create,2,6750,0.000195926125
create,2,6751,0.000189619125
create,2,6752,0.00019294812499999998
create,2,6753,0.00019803
create,2,6754,0.0001982055
create,2,6755,0.000193174
create,2,6756,0.00019226712499999997
create,2,6757,0.00019584949999999998
create,2,6758,0.00019425049999999999
create,2,6759,0.000196431625
create,2,6760,0.00019304762500000003
create,2,6761,0.000191861125
create,2,6762,0.000192251375
create,2,6763,0.00019133924999999998
create,2,6764,0.00019115787499999999
create,2,6765,0.00019100400000000002
create,2,6766,0.000192273
create,2,6767,0.00019371225
create,2,6768,0.00019657962500000005
create,2,6769,0.000198079125
create,2,6770,0.00019608524999999998
create,2,6771,0.000192053625
create,2,6772,0.000190581
create,2,6773,0.00019921124999999998
create,2,6774,0.000193646125
create,2,6775,0.00019055937500000005
create,2,6776,0.00019424462500000002
create,2,6777,0.00019019662499999998
create,2,6778,0.00019750287499999995
create,2,6779,0.00020010574999999997
create,2,6780,0.000193377
create,2,6781,0.000189828625
create,2,6782,0.00019356424999999997
create,2,6783,0.0001951515
create,2,6784,0.00019333312499999998
create,2,6785,0.00019136674999999998
create,2,6786,0.0001875545
create,2,6787,0.00019636025
create,2,6788,0.00019295462499999998
create,2,6789,0.000189691125
create,2,6790,0.000193811125
create,2,6791,0.000194299625
create,2,6792,0.00019006437499999998
create,2,6793,0.000193052875
create,2,6794,0.000194349375
create,2,6795,0.00019576699999999996
create,2,6796,0.000191888625
create,2,6797,0.00018967999999999996
create,2,6798,0.00018923537500000002
create,2,6799,0.0001935695
create,2,6800,0.00019236075
create,2,6801,0.000198261125
create,2,6802,0.00018831212500000007
create,2,6803,0.00018963087499999996
create,2,6804,0.00019836000000000005
create,2,6805,0.00019820025000000002
create,2,6806,0.00018899899999999997
create,2,6807,0.00019402525
create,2,6808,0.00019670075000000002
create,2,6809,0.00019335999999999995
create,2,6810,0.00019682712499999997
create,2,6811,0.000196684375
create,2,6812,0.000195915
create,2,6813,0.00018823549999999998
create,2,6814,0.00019547037500000002
create,2,6815,0.00018857599999999998
create,2,6816,0.00019325125
create,2,6817,0.0001919325
create,2,6818,0.00019759062499999998
create,2,6819,0.0001932015
create,2,6820,0.000194283875
create,2,6821,0.00019127312500000004
create,2,6822,0.000193014875
create,2,6823,0.00018983974999999998
create,2,6824,0.000194596875
create,2,6825,0.000189268125
create,2,6826,0.000193437875
create,2,6827,0.00019404750000000002
create,2,6828,0.00018994387499999998
create,2,6829,0.00019231162500000002
create,2,6830,0.00019120174999999999
create,2,6831,0.000194113625
create,2,6832,0.000192794875
create,2,6833,0.000194454125
create,2,6834,0.000188454875
create,2,6835,0.00019455299999999998
create,2,6836,0.00019175700000000003
create,2,6837,0.00019459687499999998
create,2,6838,0.00019348174999999997
create,2,6839,0.00019375612500000005
create,2,6840,0.000193157625
create,2,6841,0.00019193249999999997
create,2,6842,0.000194651875
create,2,6843,0.000198909375
create,2,6844,0.00018976774999999999
create,2,6845,0.00019798087500000003
create,2,6846,0.00019348175000000003
create,2,6847,0.000199287875
create,2,6848,0.00019185000000000003
create,2,6849,0.00019121287499999998
create,2,6850,0.000194338875
create,2,6851,0.00019380000000000002
create,2,6852,0.000191372
create,2,6853,0.000187713625
create,2,6854,0.0001970635
create,2,6855,0.00019209162499999997
create,2,6856,0.00019548675
create,2,6857,0.00019614025
create,2,6858,0.000193327875
create,2,6859,0.00019453600000000004
create,2,6860,0.00019561837499999996
create,2,6861,0.00019321787500000003
create,2,6862,0.00019584950000000004
create,2,6863,0.00019030662500000003
create,2,6864,0.000197530375
create,2,6865,0.00019376137500000005
create,2,6866,0.000190943125
create,2,6867,0.000189646625
create,2,6868,0.000195712
create,2,6869,0.00019978225
create,2,6870,0.00019255325
create,2,6871,0.00019642575000000003
create,2,6872,0.00019188275
create,2,6873,0.000194031125
create,2,6874,0.000187185875
create,2,6875,0.00018821912499999998
create,2,6876,0.00019355312500000002
create,2,6877,0.0001959045
create,2,6878,0.00019650825
create,2,6879,0.00019883737499999996
create,2,6880,0.000192218
create,2,6881,0.000195184875
create,2,6882,0.000195848875
create,2,6883,0.00019717874999999999
create,2,6884,0.00019408025
create,2,6885,0.000195086
create,2,6886,0.00019293174999999998
create,2,6887,0.0001917675
create,2,6888,0.00019400362500000002
create,2,6889,0.00018863625
create,2,6890,0.000189180375
create,2,6891,0.00019709625
create,2,6892,0.00019368475
create,2,6893,0.00019315762500000006
create,2,6894,0.00019591499999999998
create,2,6895,0.00018961975
create,2,6896,0.00019450912500000003
create,2,6897,0.00019554699999999996
create,2,6898,0.00019646962499999997
create,2,6899,0.000191070125
create,2,6900,0.00019020775
create,2,6901,0.00019382225000000002
create,2,6902,0.00019575000000000001
create,2,6903,0.00019141587499999998
create,2,6904,0.00020075525
create,2,6905,0.000190114125
create,2,6906,0.000187658625
create,2,6907,0.00019116899999999999
create,2,6908,0.00019486074999999997
create,2,6909,0.000194992375
create,2,6910,0.000195129875
create,2,6911,0.00019286099999999998
create,2,6912,0.00019151475
create,2,6913,0.00019332787499999997
create,2,6914,0.00019068574999999997
create,2,6915,0.00019259712499999996
create,2,6916,0.00019998
create,2,6917,0.00019250412500000001
create,2,6918,0.00018960337499999996
create,2,6919,0.000193915875
create,2,6920,0.000192377125
create,2,6921,0.00019653575000000003
create,2,6922,0.00019559675
create,2,6923,0.00018966362499999999
create,2,6924,0.000191070125
create,2,6925,0.00019521762499999997
create,2,6926,0.0001934045
create,2,6927,0.00019131174999999998
create,2,6928,0.0001916745
create,2,6929,0.000199139875
create,2,6930,0.000195025125
create,2,6931,0.00019589862499999998
create,2,6932,0.00018974612499999998
create,2,6933,0.00019358
create,2,6934,0.00019342674999999997
create,2,6935,0.000192657375
create,2,6936,0.0001891365
create,2,6937,0.00018951562500000001
create,2,6938,0.00019703600000000002
create,2,6939,0.000195876375
create,2,6940,0.00019832075
create,2,6941,0.00019711262500000002
create,2,6942,0.00019369
create,2,6943,0.00019459099999999995
create,2,6944,0.000191465625
create,2,6945,0.00019326762500000003
create,2,6946,0.00019939200000000003
create,2,6947,0.00019983725
create,2,6948,0.000194772375
create,2,6949,0.00019763449999999998
create,2,6950,0.000190789875
create,2,6951,0.0001867465
create,2,6952,0.00019573362500000001
create,2,6953,0.00019183362500000003
create,2,6954,0.00019619524999999998
create,2,6955,0.000190746
create,2,6956,0.000192119125
create,2,6957,0.000196123875
create,2,6958,0.00019338287500000003
create,2,6959,0.000193443125
create,2,6960,0.00019555812500000002
create,2,6961,0.00019323487500000003
create,2,6962,0.00019588749999999998
create,2,6963,0.00019676687500000002
create,2,6964,0.00019657437499999997
create,2,6965,0.000189422
create,2,6966,0.00019067987500000002
create,2,6967,0.00019325649999999995
create,2,6968,0.00019444824999999998
create,2,6969,0.00019675050000000002
create,2,6970,0.000194366375
create,2,6971,0.00019257549999999999
create,2,6972,0.00019991912500000005
create,2,6973,0.00019479987500000003
create,2,6974,0.00019639825
create,2,6975,0.000193783625
create,2,6976,0.000196947625
create,2,6977,0.00019848050000000002
create,2,6978,0.00019453075
create,2,6979,0.00019551950000000002
create,2,6980,0.00019189975
create,2,6981,0.00019404225000000001
create,2,6982,0.000189520875
create,2,6983,0.00019165225
create,2,6984,0.00019119649999999998
create,2,6985,0.00018807637499999999
create,2,6986,0.00019968400000000002
create,2,6987,0.000194129375
create,2,6988,0.00019068512500000005
create,2,6989,0.00019720625
create,2,6990,0.00019285512499999998
create,2,6991,0.000191185375
create,2,6992,0.00019845887499999996
create,2,6993,0.00019531649999999997
create,2,6994,0.00019322899999999998
create,2,6995,0.000197848625
create,2,6996,0.00019670075
create,2,6997,0.000196178875
create,2,6998,0.00019282237500000004
create,2,6999,0.000190636
create,2,7000,0.00019889825000000004
create,2,7001,0.00019791474999999997
create,2,7002,0.00019145975
create,2,7003,0.00019293824999999998
create,2,7004,0.000187125625
create,2,7005,0.0001943055
create,2,7006,0.00019430024999999998
create,2,7007,0.00020152925
create,2,7008,0.00019749175
create,2,7009,0.00019221800000000002
create,2,7010,0.00019294937499999995
create,2,7011,0.000195107625
create,2,7012,0.00019549725
create,2,7013,0.00019050962499999997
create,2,7014,0.00019571199999999999
create,2,7015,0.00019030074999999998
create,2,7016,0.000189949125
create,2,7017,0.00019405275000000002
create,2,7018,0.00019441025000000003
create,2,7019,0.00019492100000000003
create,2,7020,0.00019416275000000001
create,2,7021,0.00019232800000000002
create,2,7022,0.00019975475
create,2,7023,0.0001947835
create,2,7024,0.00019228412500000002
create,2,7025,0.00019504150000000003
create,2,7026,0.0001907735
create,2,7027,0.00019477237499999998
create,2,7028,0.00019193250000000003
create,2,7029,0.00018967474999999999
create,2,7030,0.00019532699999999994
create,2,7031,0.00019904037499999998
create,2,7032,0.00019385437500000002
create,2,7033,0.00019520062500000002
create,2,7034,0.000196459125
create,2,7035,0.000191976375
create,2,7036,0.000191503625
create,2,7037,0.00018903175
create,2,7038,0.00019488237500000003
create,2,7039,0.000193613375
create,2,7040,0.00019018025
create,2,7041,0.00019121812499999996
create,2,7042,0.00018999362500000003
create,2,7043,0.00019708512499999996
create,2,7044,0.00019197700000000002
create,2,7045,0.00019199275
create,2,7046,0.00018979587499999998
create,2,7047,0.00019150949999999998
create,2,7048,0.00019835937500000002
create,2,7049,0.0001881635
create,2,7050,0.00018749949999999997
create,2,7051,0.00019519537499999997
create,2,7052,0.00019732737499999998
create,2,7053,0.00019343262499999997
create,2,7054,0.00019482150000000003
create,2,7055,0.00018991049999999998
create,2,7056,0.00019609637500000003
create,2,7057,0.00020013387500000002
create,2,7058,0.00019289374999999998
create,2,7059,0.00019661299999999997
create,2,7060,0.00019726649999999999
create,2,7061,0.000189905875
create,2,7062,0.00020282050000000002
create,2,7063,0.00019314125000000003
create,2,7064,0.00019160837499999998
create,2,7065,0.00018955362499999996
create,2,7066,0.00019411362499999999
create,2,7067,0.00019514037500000002
create,2,7068,0.000188691875
create,2,7069,0.00019756900000000006
create,2,7070,0.00019866187500000001
create,2,7071,0.00019501987500000002
create,2,7072,0.00019692012500000002
create,2,7073,0.000193553125
create,2,7074,0.00019412474999999998
create,2,7075,0.00019342675000000003
create,2,7076,0.000193448375
create,2,7077,0.000193530875
create,2,7078,0.00019421775
create,2,7079,0.000193866125
create,2,7080,0.00019283350000000004
create,2,7081,0.00019654162499999997
create,2,7082,0.00019740337499999999
create,2,7083,0.000195958875
create,2,7084,0.000193415625
create,2,7085,0.00019384975000000002
create,2,7086,0.00019276212499999998
create,2,7087,0.00019116899999999999
create,2,7088,0.00019716237500000004
create,2,7089,0.000193843875
create,2,7090,0.00019322374999999997
create,2,7091,0.0002002275
create,2,7092,0.000196634625
create,2,7093,0.000196074125
create,2,7094,0.00019391
create,2,7095,0.000194168
create,2,7096,0.00019054762499999997
create,2,7097,0.00019236075
create,2,7098,0.00019407500000000004
create,2,7099,0.00019254275
create,2,7100,0.00019183362499999997
create,2,7101,0.00019635499999999997
create,2,7102,0.00019120700000000001
create,2,7103,0.00019709100000000004
create,2,7104,0.00019256962500000002
create,2,7105,0.00019380587500000002
create,2,7106,0.00019071325
create,2,7107,0.00019389362500000002
create,2,7108,0.00019588225
create,2,7109,0.000188982625
create,2,7110,0.00020104075000000002
create,2,7111,0.00019131175
create,2,7112,0.00019709625
create,2,7113,0.000193437875
create,2,7114,0.00019783224999999998
create,2,7115,0.00019337700000000003
create,2,7116,0.00019069099999999997
create,2,7117,0.00019116899999999999
create,2,7118,0.00019373975000000005
create,2,7119,0.00019342675000000003
create,2,7120,0.000190647125
create,2,7121,0.00019490462500000005
create,2,7122,0.0001952065
create,2,7123,0.00019550900000000001
create,2,7124,0.000193965
create,2,7125,0.00019601324999999999
create,2,7126,0.00019048737499999997
create,2,7127,0.00019060325
create,2,7128,0.00019234437500000002
create,2,7129,0.00020203475
create,2,7130,0.00019579449999999998
create,2,7131,0.00019552537500000004
create,2,7132,0.000193360625
create,2,7133,0.000197453125
create,2,7134,0.00019551950000000004
create,2,7135,0.00019571199999999999
create,2,7136,0.000192696
create,2,7137,0.00019159137499999998
create,2,7138,0.00018962562499999998
create,2,7139,0.00019254799999999996
create,2,7140,0.000196909625
create,2,7141,0.000197772
create,2,7142,0.00019792
create,2,7143,0.000199574
create,2,7144,0.00019705237500000002
create,2,7145,0.00020028775
create,2,7146,0.00019246550000000002
create,2,7147,0.0001919875
create,2,7148,0.00019362975000000002
create,2,7149,0.00019360812500000002
create,2,7150,0.00019654162500000002
create,2,7151,0.00019939262500000006
create,2,7152,0.0001923935
create,2,7153,0.00019488237499999997
create,2,7154,0.00019392112500000002
create,2,7155,0.00019893099999999998
create,2,7156,0.00019325649999999997
create,2,7157,0.00019334425
create,2,7158,0.000200156125
create,2,7159,0.00019122925
create,2,7160,0.0001934595
create,2,7161,0.0001974315
create,2,7162,0.00019480575
create,2,7163,0.00019704125000000004
create,2,7164,0.000195854125
create,2,7165,0.00019562950000000001
create,2,7166,0.00019394862500000002
create,2,7167,0.000197074625
create,2,7168,0.00019364675
create,2,7169,0.00019471737499999995
create,2,7170,0.00019907374999999995
create,2,7171,0.000197717
create,2,7172,0.00019220687500000002
create,2,7173,0.00019696462500000002
create,2,7174,0.00019309150000000003
create,2,7175,0.00019163525
create,2,7176,0.00019782112500000003
create,2,7177,0.00019416275
create,2,7178,0.000191224
create,2,7179,0.00019838162499999997
create,2,7180,0.00020155675
create,2,7181,0.00019586
create,2,7182,0.00019159724999999998
create,2,7183,0.000195014
create,2,7184,0.000198376375
create,2,7185,0.00019661825
create,2,7186,0.00019465187500000003
create,2,7187,0.00019253687499999996
create,2,7188,0.00019364612499999997
create,2,7189,0.00019127312500000004
create,2,7190,0.000193448375
create,2,7191,0.000193745
create,2,7192,0.0001972665
create,2,7193,0.00019817275000000002
create,2,7194,0.00019999112499999996
create,2,7195,0.00019124562499999999
create,2,7196,0.000197470125
create,2,7197,0.00019558562500000002
create,2,7198,0.00019715125
create,2,7199,0.00019318974999999998
create,2,7200,0.00019397612500000004
create,2,7201,0.00019214662499999997
create,2,7202,0.00019133337499999998
create,2,7203,0.00019592087499999998
create,2,7204,0.00019854600000000005
create,2,7205,0.000197980875
create,2,7206,0.00019872212499999996
create,2,7207,0.000191322875
create,2,7208,0.000192916
create,2,7209,0.00019716762500000001
create,2,7210,0.0001953165
create,2,7211,0.000197282875
create,2,7212,0.00019288262499999998
create,2,7213,0.00019863437500000002
create,2,7214,0.00019318974999999998
create,2,7215,0.00019540425
create,2,7216,0.000197200375
create,2,7217,0.00019435524999999998
create,2,7218,0.0001955745
create,2,7219,0.00019415749999999999
create,2,7220,0.000197057625
create,2,7221,0.00019484312499999995
create,2,7222,0.00019789837499999997
create,2,7223,0.000194970125
create,2,7224,0.00019529425
create,2,7225,0.00019526737500000002
create,2,7226,0.00020352375000000003
create,2,7227,0.000200759875
create,2,7228,0.00019548612500000002
create,2,7229,0.00019135037500000004
create,2,7230,0.0001974315
create,2,7231,0.000196689625
create,2,7232,0.00019108650000000001
create,2,7233,0.000200068375
create,2,7234,0.00019655800000000002
create,2,7235,0.00019062487500000005
create,2,7236,0.00019280599999999998
create,2,7237,0.00019502512500000003
create,2,7238,0.00019327287500000003
create,2,7239,0.00019913925000000004
create,2,7240,0.0001942885
create,2,7241,0.0001962725
create,2,7242,0.000197568375
create,2,7243,0.0001982055
create,2,7244,0.00019230050000000002
create,2,7245,0.00019519537500000002
create,2,7246,0.00019551362500000002
create,2,7247,0.00018418162500000003
create,2,7248,0.00019691487500000002
create,2,7249,0.00019128949999999999
create,2,7250,0.00019035574999999997
create,2,7251,0.00019078462499999996
create,2,7252,0.00019466825
create,2,7253,0.00019718400000000001
create,2,7254,0.00019719512499999996
create,2,7255,0.00019477825
create,2,7256,0.000199535375
create,2,7257,0.00019422825000000002
create,2,7258,0.00019729399999999999
create,2,7259,0.000196474875
create,2,7260,0.00019337762499999997
create,2,7261,0.00019791474999999997
create,2,7262,0.000192734625
create,2,7263,0.00019553062500000002
create,2,7264,0.00019734375
create,2,7265,0.000197497
create,2,7266,0.00019401412500000005
create,2,7267,0.00019873325000000001
create,2,7268,0.0001920805
create,2,7269,0.00019176224999999997
create,2,7270,0.00019571199999999996
create,2,7271,0.000193728625
create,2,7272,0.00019736537499999996
create,2,7273,0.000198409125
create,2,7274,0.00019560724999999996
create,2,7275,0.00019623262499999998
create,2,7276,0.000192086375
create,2,7277,0.00019466237499999998
create,2,7278,0.00019375087500000002
create,2,7279,0.00019402525
create,2,7280,0.000191321625
create,2,7281,0.00019077875
create,2,7282,0.00019623912499999998
create,2,7283,0.000195332875
create,2,7284,0.0001982225
create,2,7285,0.000193986625
create,2,7286,0.00019666275000000002
create,2,7287,0.00019762925
create,2,7288,0.00019385500000000002
create,2,7289,0.00019628299999999995
create,2,7290,0.00019399775000000002
create,2,7291,0.00019767837499999998
create,2,7292,0.000193986625
create,2,7293,0.000192861
create,2,7294,0.00018977362499999996
create,2,7295,0.00019227825
create,2,7296,0.000196294125
create,2,7297,0.000195387875
create,2,7298,0.00019467349999999998
create,2,7299,0.00019065237500000002
create,2,7300,0.000197870875
create,2,7301,0.00020004087500000002
create,2,7302,0.00019524512500000002
create,2,7303,0.0001975245
create,2,7304,0.00019377250000000002
create,2,7305,0.00019651412500000002
create,2,7306,0.00019419025
create,2,7307,0.00019455824999999998
create,2,7308,0.00019543175
create,2,7309,0.000191322875
create,2,7310,0.00019701374999999994
create,2,7311,0.0002007055
create,2,7312,0.00019261937499999996
create,2,7313,0.00019114675
create,2,7314,0.00019249825000000002
create,2,7315,0.00018942199999999996
create,2,7316,0.00019517375000000002
create,2,7317,0.000194278
create,2,7318,0.00019271762500000001
create,2,7319,0.00019299262499999998
create,2,7320,0.00019394862500000002
create,2,7321,0.00019445937500000004
create,2,7322,0.00019204775
create,2,7323,0.00019725012500000004
create,2,7324,0.000194388
create,2,7325,0.00019203662500000003
create,2,7326,0.000200957625
create,2,7327,0.000197882
create,2,7328,0.00019210275
create,2,7329,0.00019781587499999998
create,2,7330,0.00019338812499999997
create,2,7331,0.000197052375
create,2,7332,0.00019738174999999998
create,2,7333,0.000191976375
create,2,7334,0.000195454
create,2,7335,0.00020037024999999998
create,2,7336,0.000193898875
create,2,7337,0.00019666737500000003
create,2,7338,0.00019566224999999996
create,2,7339,0.00019937625
create,2,7340,0.00019513449999999997
create,2,7341,0.00019383862499999997
create,2,7342,0.000199041
create,2,7343,0.00019488237499999997
create,2,7344,0.000198997125
create,2,7345,0.00019413000000000004
create,2,7346,0.000190196625
create,2,7347,0.00019862850000000002
create,2,7348,0.00019599224999999995
create,2,7349,0.00020132625
create,2,7350,0.00019873325
create,2,7351,0.00019670075000000002
create,2,7352,0.00019763450000000003
create,2,7353,0.00019372925
create,2,7354,0.000198436625
create,2,7355,0.00019441549999999998
create,2,7356,0.0001956845
create,2,7357,0.00019815112499999997
create,2,7358,0.000195838375
create,2,7359,0.00020009587500000001
create,2,7360,0.00019775562499999998
create,2,7361,0.00019403637500000002
create,2,7362,0.00019486599999999997
create,2,7363,0.000195903875
create,2,7364,0.00019923874999999998
create,2,7365,0.00019806800000000003
create,2,7366,0.00018982862500000004
create,2,7367,0.00019349225
create,2,7368,0.00019472325000000003
create,2,7369,0.00020106237499999997
create,2,7370,0.00019595362499999998
create,2,7371,0.00019305875
create,2,7372,0.00019923875000000003
create,2,7373,0.00019159725000000003
create,2,7374,0.000189949125
create,2,7375,0.00019250937500000002
create,2,7376,0.00019851324999999996
create,2,7377,0.00019882099999999999
create,2,7378,0.00019710150000000004
create,2,7379,0.00019623324999999998
create,2,7380,0.00019799137500000003
create,2,7381,0.00019373975
create,2,7382,0.00019275099999999998
create,2,7383,0.00018985025
create,2,7384,0.00019792587499999997
create,2,7385,0.00020101850000000003
create,2,7386,0.00019339400000000003
create,2,7387,0.000194574
create,2,7388,0.00019430024999999998
create,2,7389,0.000193866125
create,2,7390,0.00019988700000000002
create,2,7391,0.00019683237500000002
create,2,7392,0.000195563375
create,2,7393,0.00020118875
create,2,7394,0.00019565700000000004
create,2,7395,0.000193811125
create,2,7396,0.00019431662499999996
create,2,7397,0.000195668125
create,2,7398,0.00019298737499999995
create,2,7399,0.00019431662499999998
create,2,7400,0.00019815112500000002
create,2,7401,0.00019142699999999995
create,2,7402,0.00019609112499999998
create,2,7403,0.00019609112499999998
create,2,7404,0.000194036375
create,2,7405,0.000190158
create,2,7406,0.00019116899999999999
create,2,7407,0.0001945085
create,2,7408,0.000194684625
create,2,7409,0.00019227825000000002
create,2,7410,0.00019373975
create,2,7411,0.0001975795
create,2,7412,0.00019200325000000003
create,2,7413,0.0001961075
create,2,7414,0.00019478349999999998
create,2,7415,0.00019778312500000003
create,2,7416,0.00019944175
create,2,7417,0.00019481625
create,2,7418,0.00019390475
create,2,7419,0.00019835937500000002
create,2,7420,0.000195327
create,2,7421,0.0001964205
create,2,7422,0.000196920125
create,2,7423,0.00019577225
create,2,7424,0.000200474375
create,2,7425,0.00019758474999999998
create,2,7426,0.00019630524999999998
create,2,7427,0.000200243875
create,2,7428,0.000191108125
create,2,7429,0.00019728875
create,2,7430,0.000191465625
create,2,7431,0.000194712125
create,2,7432,0.000197738625
create,2,7433,0.000196975125
create,2,7434,0.00019579975
create,2,7435,0.000199215875
create,2,7436,0.00019758474999999998
create,2,7437,0.00019868412500000004
create,2,7438,0.00019742562500000004
create,2,7439,0.00019624437499999998
create,2,7440,0.00019569499999999996
create,2,7441,0.00019743150000000004
create,2,7442,0.000193410375
create,2,7443,0.000199997
create,2,7444,0.00019366837500000002
create,2,7445,0.00019662349999999994
create,2,7446,0.00019773337500000003
create,2,7447,0.00019520062500000002
create,2,7448,0.000197184
create,2,7449,0.0001943605
create,2,7450,0.00019659075
create,2,7451,0.00019437687499999998
create,2,7452,0.0001962555
create,2,7453,0.00019105900000000002
create,2,7454,0.00019388775000000002
create,2,7455,0.00019607999999999998
create,2,7456,0.000200046125
create,2,7457,0.00019689262500000002
create,2,7458,0.00019934812500000003
create,2,7459,0.00019442075000000004
create,2,7460,0.00019855187499999996
create,2,7461,0.00019495375
create,2,7462,0.00019295399999999998
create,2,7463,0.00019561837500000004
create,2,7464,0.00019887075
create,2,7465,0.000195755875
create,2,7466,0.00019923875000000003
create,2,7467,0.00019738762499999998
create,2,7468,0.00019449212499999998
create,2,7469,0.0001974695
create,2,7470,0.000192707125
create,2,7471,0.00019785975
create,2,7472,0.00019761225
create,2,7473,0.00019849750000000004
create,2,7474,0.000195678625
create,2,7475,0.000198195
create,2,7476,0.00019644737499999998
create,2,7477,0.000196063625
create,2,7478,0.00019319562500000003
create,2,7479,0.00020009525
create,2,7480,0.00020382037500000003
create,2,7481,0.00019369000000000002
create,2,7482,0.00019547562500000002
create,2,7483,0.00019803
create,2,7484,0.00020071075000000003
create,2,7485,0.000196063625
create,2,7486,0.00019738762499999998
create,2,7487,0.000193872
create,2,7488,0.00019609112500000003
create,2,7489,0.00019548612500000002
create,2,7490,0.000197783125
create,2,7491,0.00019324012499999997
create,2,7492,0.00019380000000000005
create,2,7493,0.00019952424999999997
create,2,7494,0.000195454
create,2,7495,0.00019349225
create,2,7496,0.00019450912499999995
create,2,7497,0.00019422300000000001
create,2,7498,0.00019372862499999997
create,2,7499,0.00019468987499999998
create,2,7500,0.00019749174999999998
create,2,7501,0.00019888124999999996
create,2,7502,0.000190662875
create,2,7503,0.0001949485
create,2,7504,0.000200661625
create,2,7505,0.000197079875
create,2,7506,0.00019776087500000006
create,2,7507,0.00020073825000000003
create,2,7508,0.0002007815
create,2,7509,0.00020068324999999998
create,2,7510,0.00019427275000000004
create,2,7511,0.00019489350000000003
create,2,7512,0.00019532175
create,2,7513,0.00019430025
create,2,7514,0.00019895849999999998
create,2,7515,0.00019814
create,2,7516,0.00019376724999999997
create,2,7517,0.00019783225
create,2,7518,0.00019379475000000005
create,2,7519,0.00019579449999999996
create,2,7520,0.00019720099999999998
create,2,7521,0.000199798625
create,2,7522,0.000194029875
create,2,7523,0.0001974695
create,2,7524,0.000200699625
create,2,7525,0.00019447574999999998
create,2,7526,0.00019400825
create,2,7527,0.00019675575
create,2,7528,0.00019346999999999998
create,2,7529,0.00019118012499999998
create,2,7530,0.00019419025
create,2,7531,0.00019515737500000002
create,2,7532,0.00019668962500000002
create,2,7533,0.00020289187500000005
create,2,7534,0.00020083187499999998
create,2,7535,0.00019751862499999998
create,2,7536,0.00019758475
create,2,7537,0.00019746424999999998
create,2,7538,0.00019952425
create,2,7539,0.00020065574999999998
create,2,7540,0.00019445937500000004
create,2,7541,0.00019591437499999996
create,2,7542,0.000192366625
create,2,7543,0.00019388250000000002
create,2,7544,0.00019311375
create,2,7545,0.00020078212499999995
create,2,7546,0.000197282875
create,2,7547,0.000200326375
create,2,7548,0.00019907312499999998
create,2,7549,0.00019073487500000002
create,2,7550,0.00019698625000000005
create,2,7551,0.000191355625
create,2,7552,0.000201892
create,2,7553,0.00020450137499999996
create,2,7554,0.000199678125
create,2,7555,0.000196404125
create,2,7556,0.000193365875
create,2,7557,0.000194701
create,2,7558,0.000201100375
create,2,7559,0.000196964625
create,2,7560,0.00019790887499999998
create,2,7561,0.000196326875
create,2,7562,0.0001994745
create,2,7563,0.00019501925000000003
create,2,7564,0.0001912895
create,2,7565,0.00019146562499999998
create,2,7566,0.00019409137500000001
create,2,7567,0.00019922762499999998
create,2,7568,0.0001975795
create,2,7569,0.00019362450000000002
create,2,7570,0.00019689787500000005
create,2,7571,0.00019843662500000002
create,2,7572,0.000195338125
create,2,7573,0.00019528900000000002
