bench,BLOCK_SIZE,n,t
commit,32768,2907,0.0027850015662624697
commit,32768,2908,0.0027841363650704955
commit,32768,2909,0.002783273463604331
commit,32768,2910,0.0027824100128006875
commit,32768,2911,0.002781547438637925
commit,32768,2912,0.0027806861739783652
commit,32768,2913,0.0027798255514503946
commit,32768,2914,0.0027789642131520243
commit,32768,2915,0.002778104200600343
commit,32768,2916,0.0027772453091992454
commit,32768,2917,0.0027763857094189235
commit,32768,2918,0.002775527980594585
commit,32768,2919,0.002774669074254882
commit,32768,2920,0.0027738127392123294
commit,32768,2921,0.002772956516603903
commit,32768,2922,0.002772100915682752
commit,32768,2923,0.002771245699024974
commit,32768,2924,0.0027703916984011634
commit,32768,2925,0.002769537810470086
commit,32768,2926,0.0027686845589969234
commit,32768,2927,0.002767831342244619
commit,32768,2928,0.002766977999359631
commit,32768,2929,0.0027661260754950493
commit,32768,2930,0.0027652742101962452
commit,32768,2931,0.0027644237769106107
commit,32768,2932,0.0027635736836630286
commit,32768,2933,0.002762724758353222
commit,32768,2934,0.002761876147920927
commit,32768,2935,0.002761028441482112
commit,32768,2936,0.0027601803693375337
commit,32768,2937,0.0027593335948246514
commit,32768,2938,0.0027584864355003403
commit,32768,2939,0.0027576410566519226
commit,32768,2940,0.0027567953428571427
commit,32768,2941,0.0027559511399608983
commit,32768,2942,0.002755107294400068
commit,32768,2943,0.002754263937988447
commit,32768,2944,0.002753421399159308
commit,32768,2945,0.0027525783601443127
commit,32768,2946,0.0027517367007382893
commit,32768,2947,0.002750895349677638
commit,32768,2948,0.002750054237576323
commit,32768,2949,0.002749213439004748
commit,32768,2950,0.0027483736295338987
commit,32768,2951,0.002747534603143002
commit,32768,2952,0.0027466954289464772
commit,32768,2953,0.0027458582331527258
commit,32768,2954,0.002745021020311442
commit,32768,2955,0.0027441847587986465
commit,32768,2956,0.0027433494345822057
commit,32768,2957,0.002742512966477849
commit,32768,2958,0.0027416783212897227
commit,32768,2959,0.0027408429014447455
commit,32768,2960,0.002740008751309122
commit,32768,2961,0.002739175409616684
commit,32768,2962,0.002738343075624578
commit,32768,2963,0.0027375103078805265
commit,32768,2964,0.0027366790102479758
commit,32768,2965,0.0027358486827993253
commit,32768,2966,0.002735016690997977
commit,32768,2967,0.0027341868836788
commit,32768,2968,0.002733357565153302
commit,32768,2969,0.0027325301761956886
commit,32768,2970,0.0027317016502946133
commit,32768,2971,0.0027308739723998655
commit,32768,2972,0.002730047313719717
commit,32768,2973,0.0027292206603178612
commit,32768,2974,0.0027283948343140548
commit,32768,2975,0.0027275692995798323
commit,32768,2976,0.0027267442327368946
commit,32768,2977,0.002725919772085992
commit,32768,2978,0.0027250949464825386
commit,32768,2979,0.002724272158778114
commit,32768,2980,0.002723449617407718
commit,32768,2981,0.00272262758394834
commit,32768,2982,0.002721805733148893
commit,32768,2983,0.0027209845383003688
commit,32768,2984,0.0027201637760137396
commit,32768,2985,0.0027193439872278055
commit,32768,2986,0.002718524922304086
commit,32768,2987,0.002717706602443924
commit,32768,2988,0.002716887627886546
commit,32768,2989,0.002716070166318167
commit,32768,2990,0.002715252883862876
commit,32768,2991,0.002714435235414577
commit,32768,2992,0.0027136199620237302
commit,32768,2993,0.002712804910499499
commit,32768,2994,0.002711989788660655
commit,32768,2995,0.002711174952712854
commit,32768,2996,0.002710361449057076
commit,32768,2997,0.002709547566274608
commit,32768,2998,0.002708735325717145
commit,32768,2999,0.0027079233445315106
commit,32768,3000,0.002707111313375
commit,32768,3001,0.0027062996896451185
commit,32768,3002,0.002705488698451033
commit,32768,3003,0.0027046785692224438
commit,32768,3004,0.0027038691052762983
commit,32768,3005,0.002703059481697171
commit,32768,3006,0.00270225151912841
commit,32768,3007,0.002701443869138677
commit,32768,3008,0.0027006359655917553
commit,32768,3009,0.00269982939311233
commit,32768,3010,0.0026990231120431886
commit,32768,3011,0.002698216928553637
commit,32768,3012,0.002697411358856242
commit,32768,3013,0.0026966066794308
commit,32768,3014,0.002695802274925348
commit,32768,3015,0.002694998207545605
commit,32768,3016,0.0026941951140998016
commit,32768,3017,0.0026933934378936025
commit,32768,3018,0.0026925908332090793
commit,32768,3019,0.0026917899464226572
commit,32768,3020,0.002690988591556291
commit,32768,3021,0.0026901878474015232
commit,32768,3022,0.002689388007404037
commit,32768,3023,0.002688588222213033
commit,32768,3024,0.0026877886515790346
commit,32768,3025,0.002686990534297521
commit,32768,3026,0.0026861926575925316
commit,32768,3027,0.002685394112157251
commit,32768,3028,0.002684597447531374
commit,32768,3029,0.002683800944453615
commit,32768,3030,0.002683005016171617
commit,32768,3031,0.0026822101749835034
commit,32768,3032,0.0026814152365600263
commit,32768,3033,0.002680620813262446
commit,32768,3034,0.00268724970941826
commit,32768,3035,0.0026864534774299837
commit,32768,3036,0.0026856582501646902
commit,32768,3037,0.0026848649193694438
commit,32768,3038,0.002684070718482554
commit,32768,3039,0.002683277203150707
commit,32768,3040,0.002682484150205592
commit,32768,3041,0.002681691519360407
commit,32768,3042,0.0026808990378862584
commit,32768,3043,0.0026801072756736767
commit,32768,3044,0.0026793164920745727
commit,32768,3045,0.0026785255477011494
commit,32768,3046,0.0026851297016989495
commit,32768,3047,0.00268433732815064
commit,32768,3048,0.0026835458159858924
commit,32768,3049,0.00268275488250246
commit,32768,3050,0.0026819645739344262
commit,32768,3051,0.0026811745404785314
commit,32768,3052,0.0026803858902359106
commit,32768,3053,0.0026795965655502787
commit,32768,3054,0.0026788081911018335
commit,32768,3055,0.0026780197344108015
commit,32768,3056,0.002677232692162958
commit,32768,3057,0.0026764463248282622
commit,32768,3058,0.002675659959818509
commit,32768,3059,0.0026748730641140894
commit,32768,3060,0.002681447800939542
commit,32768,3061,0.0026806599368262
commit,32768,3062,0.002679873721872959
commit,32768,3063,0.002686441040279138
commit,32768,3064,0.002685652523947454
commit,32768,3065,0.0026922125532626434
commit,32768,3066,0.002691422941087736
commit,32768,3067,0.0026906345218454513
commit,32768,3068,0.002689846603976532
commit,32768,3069,0.0026890582972873903
commit,32768,3070,0.0026956068048045604
commit,32768,3071,0.002694817834174536
commit,32768,3072,0.0026940293033854163
commit,32768,3073,0.0026932409139684347
commit,32768,3074,0.0026924540076854265
commit,32768,3075,0.0026916668485365853
commit,32768,3076,0.0026908805942376466
commit,32768,3077,0.002690093874228144
commit,32768,3078,0.0026893077348115664
commit,32768,3079,0.0026885223579896068
commit,32768,3080,0.0026877377694399353
commit,32768,3081,0.0026869541503164555
commit,32768,3082,0.0026861705208874108
commit,32768,3083,0.002685387337374311
commit,32768,3084,0.0026846042981922835
commit,32768,3085,0.0026838214124797403
commit,32768,3086,0.0026830400309057036
commit,32768,3087,0.0026822593903871074
commit,32768,3088,0.0026814777987775257
commit,32768,3089,0.0026806978919553257
commit,32768,3090,0.0026799178093446603
commit,32768,3091,0.0026864250507521842
commit,32768,3092,0.0026856444577943077
commit,32768,3093,0.0026848639178386675
commit,32768,3094,0.0026840846779654175
commit,32768,3095,0.002683305384369952
commit,32768,3096,0.002682526933018411
commit,32768,3097,0.0026817481187843073
commit,32768,3098,0.0026809700925193676
commit,32768,3099,0.0026874606420619557
